Matrix A: 
46	4	31	21	26	35	22	34	36	88	94	28	49	25	93	19	1	45	32	87	96	9	54	98	93	22	20	8	72	23	62	92	53	52	24	66	57	81	62	66	24	1	29	36	54	13	83	77	58	90	93	100	77	62	43	32	61	1	39	81	21	46	30	69	42	63	35	34	71	83	1	61	65	42	100	37	66	34	30	28	55	29	20	85	11	69	18	98	26	7	11	64	49	91	70	45	100	44	56	65	
38	59	7	12	15	48	94	30	88	81	86	65	35	77	16	19	85	48	49	48	56	33	82	38	28	97	60	25	100	54	2	42	5	30	16	66	51	33	84	20	97	40	79	39	42	4	7	21	71	50	6	25	79	88	85	30	40	99	74	39	16	3	42	86	64	12	67	28	84	31	66	83	83	32	36	91	13	57	3	49	14	27	98	65	16	94	8	38	19	39	25	71	84	46	29	60	84	22	38	61	
50	24	84	6	48	14	87	85	10	35	1	71	40	58	69	57	86	93	23	34	36	84	28	100	62	91	36	1	80	74	7	86	46	10	37	82	40	100	2	8	96	20	85	28	56	61	34	53	1	4	89	99	76	70	5	91	44	58	58	20	76	50	91	47	99	68	47	10	81	80	82	8	20	39	26	100	71	15	11	56	33	66	19	21	38	65	10	4	45	51	42	2	45	28	42	11	97	25	84	99	
41	32	71	55	36	4	46	10	15	33	18	31	19	33	14	91	62	33	36	18	46	22	19	6	34	22	47	71	89	95	9	28	36	78	76	6	51	43	55	19	91	25	80	66	55	72	23	45	68	10	11	73	53	75	78	98	71	42	68	42	18	69	66	22	56	28	15	84	38	33	50	63	83	36	93	36	31	35	21	29	89	25	35	34	4	26	23	83	61	66	31	65	24	23	87	9	39	32	66	27	
63	64	79	20	52	42	16	77	69	22	99	88	32	40	40	53	31	75	82	43	19	1	1	35	7	81	91	24	100	69	86	35	56	45	45	9	1	20	19	50	48	81	100	49	85	20	33	41	89	71	98	34	41	23	46	41	28	51	83	48	100	51	31	97	5	32	6	52	83	40	68	71	77	44	57	74	17	58	87	67	34	44	73	15	99	72	38	62	10	21	87	28	42	54	24	29	92	98	100	82	
24	11	72	79	94	91	54	35	67	48	14	23	46	75	89	23	78	20	84	67	6	95	47	25	42	90	99	98	67	61	92	74	66	6	7	39	97	19	63	45	27	16	94	24	70	25	19	70	73	71	62	16	26	30	95	38	96	31	50	1	2	95	62	4	93	60	49	7	14	70	40	56	62	52	11	78	77	40	23	3	25	97	50	24	13	24	15	72	9	21	82	57	99	50	46	98	67	44	49	93	
32	5	96	95	51	50	52	82	99	46	76	46	85	34	1	100	68	98	10	42	32	100	99	75	88	60	63	46	30	60	25	68	67	69	28	95	50	97	43	24	97	18	12	69	49	82	34	75	89	85	69	69	26	5	45	22	61	12	23	52	1	43	31	26	31	52	21	99	28	81	6	83	26	15	13	5	93	10	39	6	67	67	72	81	65	42	27	87	36	34	52	25	77	93	60	52	97	28	8	88	
28	21	6	28	38	11	84	4	38	84	42	36	22	78	79	81	35	12	30	54	31	9	31	49	33	42	71	17	64	19	16	85	10	75	42	86	9	61	49	86	79	2	72	6	2	97	73	10	32	88	71	26	85	3	28	47	89	53	98	90	96	99	52	19	74	58	20	74	16	69	84	11	60	26	97	40	84	19	60	19	62	68	4	67	39	27	94	83	77	61	39	58	81	55	79	62	69	22	74	99	
58	59	20	46	2	90	17	57	40	26	26	33	79	22	17	63	88	9	39	31	6	91	100	70	8	54	14	57	86	84	49	94	100	63	7	67	36	20	72	65	100	9	48	15	15	13	8	23	28	93	21	100	99	72	87	93	53	18	25	89	94	90	89	15	97	69	47	59	38	46	69	98	26	48	22	38	44	8	71	50	47	40	53	13	21	32	77	92	26	46	100	17	75	57	78	73	37	9	97	10	
33	59	89	45	5	31	28	50	20	69	75	2	62	56	67	28	14	63	81	19	29	90	14	42	24	97	32	41	32	36	33	83	83	51	45	53	58	2	69	34	74	95	20	27	84	34	83	13	37	26	53	13	25	46	97	3	74	59	6	78	59	12	82	51	71	81	54	28	60	17	98	19	19	78	82	66	53	14	72	77	87	75	43	42	10	98	63	49	43	49	93	37	21	18	30	25	82	39	7	62	
51	48	59	40	6	82	69	15	2	17	95	68	46	68	40	64	1	75	45	100	26	81	18	25	50	87	75	58	86	16	59	76	31	83	12	38	71	63	92	29	62	13	97	77	1	59	72	92	49	23	99	51	59	29	46	43	39	61	74	78	94	96	5	14	33	26	5	96	22	49	69	85	21	92	39	33	20	38	67	33	63	35	32	38	95	3	12	15	43	70	35	48	31	4	42	7	12	98	38	3	
16	64	18	18	100	52	44	39	83	55	88	13	13	23	38	75	92	9	19	52	78	24	53	12	31	90	2	16	88	29	30	22	88	64	28	89	78	15	47	76	83	32	40	20	70	48	63	7	61	53	6	62	21	81	42	51	40	39	25	52	6	41	90	26	83	5	54	81	31	12	7	59	88	52	28	31	23	48	8	97	15	6	50	7	11	16	36	89	86	35	14	24	77	64	78	27	23	8	30	67	
28	26	1	49	76	31	58	14	97	17	93	6	52	8	31	4	48	53	56	85	36	95	47	91	37	48	6	8	79	59	82	47	100	23	93	14	9	53	42	92	77	25	58	9	47	59	33	64	28	32	42	80	38	1	38	10	51	55	41	98	28	80	47	40	39	82	99	93	22	98	94	14	7	30	94	52	17	95	39	89	76	72	22	81	84	67	100	57	10	67	69	60	96	85	29	95	33	67	59	67	
64	14	32	87	61	67	50	23	61	84	74	67	7	47	75	9	47	71	21	67	70	79	28	39	85	60	68	79	31	22	92	91	94	45	10	8	41	24	23	48	51	26	63	83	70	41	2	56	6	27	88	64	80	67	79	46	10	87	7	21	44	7	43	62	84	39	18	96	10	100	98	96	43	53	68	41	4	56	56	53	57	46	63	98	51	90	66	6	28	48	28	4	77	66	76	47	82	4	16	64	
61	17	82	78	34	29	85	4	45	77	75	9	36	3	36	42	87	94	21	15	45	58	13	5	97	92	7	27	17	84	34	12	77	6	66	7	99	19	20	92	25	68	51	35	96	76	76	95	88	66	63	40	9	61	83	87	96	23	36	49	60	20	39	67	74	51	61	42	94	49	7	19	69	13	66	20	28	72	15	43	51	50	29	62	78	37	26	7	66	84	54	6	27	54	66	46	28	81	32	81	
84	48	24	82	64	45	50	27	41	63	92	30	99	99	79	28	26	61	70	81	24	48	3	66	83	24	56	88	8	10	31	92	12	45	45	76	90	6	57	25	18	57	49	61	81	51	89	67	68	79	74	44	49	33	77	64	99	36	17	58	81	67	62	92	34	30	86	51	92	94	89	89	87	58	60	28	11	27	91	42	65	67	75	93	49	13	93	17	59	28	60	43	40	64	49	97	51	97	97	79	
9	87	38	4	24	2	42	46	31	95	1	94	55	95	5	43	25	70	82	44	28	2	3	24	39	62	35	2	6	1	33	57	37	11	18	94	78	93	11	91	9	76	90	70	92	40	36	7	40	74	70	74	45	28	96	37	96	3	17	8	23	65	49	9	73	9	91	58	48	32	87	97	7	68	15	91	68	6	12	84	54	40	27	43	30	41	28	41	87	44	48	54	71	11	6	10	72	72	43	33	
43	21	26	82	19	89	52	53	58	66	76	31	52	3	51	89	48	73	91	20	18	94	61	57	93	94	100	33	50	74	44	34	45	57	87	26	65	1	33	23	46	54	10	96	48	9	20	35	37	24	45	83	91	76	47	40	49	66	63	69	20	70	83	14	88	41	67	34	91	22	37	78	96	7	64	50	21	57	34	67	56	58	22	62	2	61	17	64	39	79	98	35	89	100	71	100	16	67	66	33	
75	79	38	1	49	94	59	58	72	59	83	18	66	7	21	13	5	3	98	37	44	17	79	7	25	16	74	61	79	37	20	9	89	83	22	17	24	13	87	71	67	43	69	59	77	63	47	82	54	5	39	98	23	96	12	16	88	22	38	5	79	41	65	67	95	32	66	57	85	66	7	66	1	85	90	3	12	58	8	8	28	87	44	36	13	32	78	50	7	2	36	47	60	77	12	9	91	65	98	26	
8	84	16	78	95	81	56	69	35	84	12	17	4	49	1	42	61	74	24	90	33	24	88	79	40	4	38	91	64	78	2	4	14	31	15	100	99	4	99	18	91	69	75	93	49	7	85	49	27	68	36	8	78	72	6	31	21	46	59	60	99	43	9	78	67	34	6	79	91	12	41	18	3	70	44	49	27	61	58	64	47	91	69	27	87	11	50	40	14	63	59	21	38	16	76	73	77	91	30	56	
11	78	85	76	36	77	41	49	30	91	34	68	38	24	46	4	95	87	35	53	76	42	26	2	56	5	79	92	34	61	26	27	26	91	90	8	36	48	20	84	15	29	14	49	27	41	28	10	67	66	66	88	74	77	51	54	54	30	10	44	1	72	12	79	64	89	69	3	61	69	74	67	61	19	86	2	86	20	47	14	97	90	95	5	20	20	28	89	62	96	53	44	91	48	66	25	85	26	54	93	
11	98	98	6	13	57	57	31	32	35	2	72	39	57	66	37	70	25	87	73	3	53	72	81	26	81	9	100	38	68	29	13	32	85	94	59	41	88	89	78	60	60	31	31	77	41	39	92	61	77	61	95	29	38	54	86	40	28	29	97	5	69	97	76	14	84	92	49	47	34	60	28	74	2	8	96	53	36	61	53	72	96	21	74	89	68	76	64	13	75	50	31	29	96	84	34	28	46	1	86	
91	73	39	72	94	97	74	62	9	17	1	40	28	98	73	79	90	73	94	59	100	79	67	11	43	96	68	78	55	55	93	3	27	95	46	75	49	84	45	82	76	71	48	19	99	68	95	73	68	39	92	90	69	61	13	1	13	35	78	76	18	91	48	91	41	6	85	44	15	65	1	99	83	76	71	24	99	52	65	78	24	61	65	18	68	71	20	56	98	28	66	1	89	70	14	99	45	60	51	57	
6	11	29	14	21	83	33	67	88	32	65	2	81	86	3	74	54	95	28	89	55	3	67	69	48	72	38	34	13	63	21	2	56	86	87	18	42	64	49	33	68	54	47	14	95	8	76	67	30	83	9	3	95	72	7	99	56	45	45	25	79	2	32	41	4	26	29	60	90	71	50	13	89	64	1	42	15	6	45	12	76	85	7	59	98	95	60	24	16	97	23	59	74	77	97	7	6	96	88	44	
42	40	89	40	78	73	53	97	83	72	86	30	85	48	69	40	100	16	23	43	13	8	32	49	55	72	91	10	59	26	28	69	65	56	6	90	8	56	97	24	42	50	35	85	27	87	12	23	70	59	12	1	5	86	4	63	9	23	41	2	38	13	48	20	92	49	61	6	26	91	31	82	89	96	39	12	85	48	56	72	3	1	62	18	66	40	2	24	16	10	54	3	32	86	90	8	45	36	65	13	
28	85	56	96	86	50	39	56	16	42	57	10	20	28	63	49	80	44	32	52	52	97	99	80	39	7	92	2	14	82	52	70	87	78	43	42	56	36	59	100	62	81	75	85	39	14	57	94	74	72	32	53	54	100	24	1	37	1	67	93	47	65	4	82	53	10	34	23	83	90	43	5	70	41	37	66	6	13	73	27	56	26	11	57	89	47	69	15	14	97	27	66	86	82	30	57	89	17	39	99	
16	100	23	34	69	30	44	17	29	62	91	25	42	48	48	20	82	83	90	6	4	50	91	92	69	46	18	46	68	71	39	87	26	3	83	96	29	56	97	21	42	14	47	79	28	4	25	87	87	66	98	69	17	19	45	5	64	80	16	73	44	8	18	27	18	81	58	70	37	59	1	23	75	36	29	15	59	100	28	93	22	41	90	37	44	94	47	22	29	95	19	3	44	97	28	18	86	4	73	77	
86	12	67	55	55	43	44	1	51	67	10	35	99	1	83	17	86	94	54	25	22	49	12	76	44	4	24	17	24	86	4	13	18	85	70	8	67	5	85	82	66	73	31	61	88	16	46	94	22	43	66	50	59	49	67	71	97	94	4	68	84	61	15	45	16	15	25	62	26	1	68	73	50	18	19	14	59	80	70	87	76	25	47	88	18	83	72	41	2	36	26	74	48	7	89	18	44	39	85	58	
40	95	61	32	54	66	38	91	72	28	98	61	85	92	100	92	41	91	7	14	99	24	91	63	26	22	96	47	79	55	2	24	14	99	47	88	79	13	19	83	85	15	57	20	59	28	31	2	27	93	67	25	45	56	3	20	89	85	22	57	36	69	100	11	14	9	36	16	63	55	3	35	16	11	64	75	93	85	82	49	41	25	2	82	3	94	97	21	2	56	80	79	15	8	74	100	67	69	86	25	
65	88	30	19	12	3	23	43	88	43	98	89	73	39	14	34	49	32	51	97	60	10	30	18	25	7	22	90	26	39	10	70	82	40	8	30	14	55	86	51	94	50	95	3	9	35	28	73	8	97	43	73	51	9	20	22	84	28	74	6	45	59	76	45	92	35	53	84	25	87	64	32	2	54	56	27	97	29	52	62	11	81	54	28	92	92	53	10	27	70	35	64	31	22	68	50	18	66	12	26	
9	63	51	25	16	100	71	56	12	22	81	38	70	8	36	67	93	83	50	7	95	25	45	71	60	34	57	94	92	23	6	88	58	99	29	47	21	98	30	75	90	60	65	80	73	70	9	18	64	23	19	84	78	21	79	55	65	48	4	25	27	64	92	93	93	55	31	50	76	26	94	92	63	72	38	41	89	55	64	68	37	62	20	14	7	86	51	5	41	73	54	66	46	7	27	58	97	47	81	97	
Matrix B: 
85	94	95	6	60	39	57	80	97	83	30	57	43	41	37	80	95	44	7	33	80	91	36	82	17	78	74	18	79	4	82	24	33	76	33	41	32	87	62	98	54	10	36	22	38	44	34	7	97	87	36	74	35	8	5	8	53	27	32	70	9	32	32	8	47	79	43	46	31	62	48	71	27	88	15	87	6	40	66	22	45	3	58	21	17	39	32	89	45	40	36	2	89	92	41	33	35	42	66	57	
34	87	29	10	64	1	6	31	32	11	6	98	19	17	97	90	34	19	4	12	61	36	91	21	47	61	46	91	46	71	14	37	11	69	7	8	57	2	80	95	55	27	14	47	44	15	16	88	91	98	70	34	49	31	5	63	37	61	31	12	10	69	31	39	33	2	3	92	7	5	80	74	11	66	38	20	19	50	13	47	19	39	90	91	34	73	90	54	45	66	4	71	70	40	69	38	25	57	89	67	
97	59	87	21	33	26	77	10	92	43	22	88	10	90	84	22	88	78	25	39	15	63	56	78	7	20	44	3	13	22	93	8	19	45	49	16	80	22	49	52	88	76	80	59	84	47	88	8	89	26	96	61	21	91	68	57	55	73	47	57	80	1	94	4	10	9	86	90	72	81	28	51	42	3	94	95	58	22	57	4	67	29	89	13	65	36	73	34	21	3	3	49	7	14	62	11	85	65	86	72	
93	13	39	90	2	70	10	89	75	75	68	39	57	99	29	54	10	65	21	10	26	6	8	19	1	29	79	28	4	56	40	41	20	81	94	58	93	27	38	60	40	82	53	84	43	80	8	90	81	66	84	95	64	14	26	62	98	62	86	96	8	57	45	6	25	57	93	51	86	21	32	17	87	35	92	48	18	48	90	93	97	35	24	73	49	24	92	67	62	82	42	62	44	46	97	30	74	1	51	4	
29	32	42	24	43	11	89	14	89	80	74	21	38	56	15	32	1	98	12	9	18	3	29	46	40	30	100	34	97	85	77	30	14	4	92	4	65	96	99	43	41	46	65	23	16	61	90	71	50	98	92	25	53	22	41	14	36	17	90	97	49	65	59	44	82	81	8	37	71	63	64	67	64	56	99	73	32	62	1	94	42	50	45	38	83	20	68	64	17	11	43	20	14	81	9	7	48	7	53	97	
72	1	78	57	36	12	88	3	85	24	84	14	33	80	83	1	17	59	44	8	10	16	66	31	73	18	59	82	73	58	58	41	8	12	58	94	72	88	44	69	3	89	99	83	53	78	58	86	94	17	29	95	92	72	8	13	33	10	93	78	28	6	92	92	84	82	71	33	5	19	15	14	75	50	53	28	16	38	89	56	78	52	69	85	78	47	21	7	63	46	46	42	33	59	95	55	95	14	39	99	
6	40	52	74	48	20	80	18	46	47	1	99	98	42	26	41	100	10	57	44	93	91	75	59	80	89	74	1	65	55	68	31	27	53	76	78	35	21	94	24	41	60	19	29	77	46	54	36	66	27	71	13	81	27	60	61	78	1	75	84	82	7	88	2	69	93	15	42	6	95	31	31	15	99	40	47	63	68	55	49	29	31	25	93	15	88	61	15	46	65	44	20	27	49	45	64	71	56	61	9	
99	64	85	26	59	15	31	80	4	100	86	1	52	55	81	89	9	53	61	30	44	83	66	82	75	81	71	40	53	42	45	76	73	34	95	42	10	96	27	46	5	78	90	51	79	61	72	61	5	17	98	89	17	57	29	30	31	47	88	95	15	79	69	34	21	92	24	47	79	90	99	17	1	58	33	4	63	83	97	60	42	62	26	85	16	53	25	19	94	75	70	100	98	99	35	28	26	73	89	52	
58	81	92	62	89	40	61	100	71	12	34	27	53	47	22	81	37	37	46	26	24	77	43	100	25	30	52	29	68	99	58	42	51	53	50	1	92	12	15	54	11	43	54	29	65	16	14	50	25	43	55	18	41	13	85	50	29	64	64	98	88	1	87	44	39	19	21	13	98	6	47	90	71	38	36	91	98	93	18	4	31	66	53	20	98	55	29	75	84	62	14	55	25	99	51	91	49	57	25	2	
19	6	69	41	88	56	29	56	36	86	1	30	55	2	76	16	38	32	62	11	48	82	56	75	39	89	12	22	17	16	13	98	32	44	9	75	70	53	17	65	60	87	52	88	73	46	64	77	2	14	90	33	89	13	40	91	58	19	16	18	60	73	46	50	72	69	82	72	7	53	87	45	41	32	79	80	74	60	93	99	88	22	3	21	17	48	23	26	3	21	100	35	5	70	84	69	39	75	57	18	
1	80	33	49	48	45	10	47	57	71	42	40	94	97	14	32	22	73	97	29	89	40	16	100	56	85	59	85	26	76	90	72	95	86	45	21	76	62	25	72	67	36	60	41	44	57	55	98	40	10	58	3	24	38	39	17	98	92	3	90	88	98	21	68	50	27	24	92	49	36	92	45	59	13	99	73	56	72	10	54	49	46	5	13	17	56	99	63	58	97	19	65	5	19	46	14	96	55	34	55	
19	1	30	62	33	59	47	61	44	24	18	13	7	32	40	10	31	91	38	22	76	75	17	82	58	66	44	60	51	22	79	57	35	75	48	96	1	62	64	56	15	51	69	27	18	86	33	71	95	13	93	85	37	62	3	100	18	10	53	91	39	45	67	71	4	56	38	23	88	78	10	64	74	32	73	87	92	59	93	64	63	84	16	49	36	98	26	8	85	45	23	74	95	74	5	60	30	94	48	62	
29	60	16	17	16	67	63	93	59	99	32	80	89	74	47	90	81	82	1	81	88	42	62	42	99	90	74	9	10	51	9	42	68	26	51	5	37	68	55	86	86	22	29	36	16	5	45	51	56	20	82	20	49	57	32	42	79	74	90	98	39	77	75	26	66	30	51	37	90	99	84	50	22	40	38	35	85	16	23	88	94	43	23	17	23	26	80	92	72	72	5	94	1	63	84	91	90	18	92	19	
21	4	76	68	93	33	9	42	99	59	14	94	2	88	17	19	19	69	37	48	24	98	74	53	16	57	29	16	20	44	49	11	45	11	5	41	38	13	35	45	18	69	36	5	33	17	92	98	47	54	24	79	34	63	91	29	25	82	90	26	85	87	36	97	63	64	36	68	38	56	76	55	71	64	61	64	17	95	48	19	10	65	13	25	35	7	82	91	35	16	63	81	20	27	71	51	45	19	17	62	
23	7	27	4	40	11	15	52	33	86	85	2	36	3	64	65	13	41	12	38	79	82	35	52	41	11	39	8	50	52	51	7	96	72	22	89	76	26	8	29	66	87	74	90	86	82	56	88	95	7	17	92	52	88	43	83	72	53	96	22	2	88	28	26	41	92	31	58	52	5	73	22	18	56	24	52	79	99	87	89	22	12	1	29	10	23	79	60	54	60	69	42	18	61	54	51	87	8	27	50	
74	65	26	71	96	23	47	47	32	71	11	69	9	60	71	54	5	57	55	4	2	44	20	35	45	29	94	92	41	58	18	66	73	32	7	89	56	46	55	24	19	88	97	8	52	23	5	91	82	11	99	18	45	13	15	65	55	94	60	58	87	80	16	57	41	83	40	28	67	83	32	91	14	32	5	85	59	5	49	59	84	53	99	8	54	75	23	86	85	42	56	40	54	77	4	4	35	83	32	47	
71	56	65	11	81	61	79	28	83	11	88	31	43	4	54	18	13	71	16	72	30	7	2	95	85	16	68	11	38	70	85	83	27	59	12	5	46	53	82	34	51	39	73	38	60	62	57	5	50	71	34	55	50	7	5	30	96	67	26	69	26	5	45	7	100	43	99	52	35	63	35	43	8	90	98	37	90	45	52	65	74	80	56	28	98	41	26	51	87	97	7	62	40	29	16	36	72	64	55	89	
31	67	6	66	4	33	85	39	89	83	35	97	68	3	32	71	21	89	13	42	31	38	3	36	79	29	56	93	98	74	79	75	11	20	87	92	5	30	99	49	38	58	53	46	96	74	76	23	95	83	34	61	51	86	45	84	7	12	8	7	83	93	9	95	82	60	54	81	19	14	72	95	44	65	80	95	99	95	45	12	24	35	40	5	76	41	35	33	13	32	99	82	70	69	83	20	80	74	70	99	
68	82	40	92	15	83	34	1	96	100	94	28	41	41	73	12	17	63	43	92	84	92	46	29	87	54	43	87	65	34	53	25	82	61	75	52	48	74	60	63	19	55	53	44	5	77	91	62	94	48	10	36	96	76	53	1	2	64	35	48	66	89	5	5	41	78	52	4	38	13	86	86	9	59	16	63	73	3	75	7	7	24	44	91	62	88	72	89	32	11	71	50	66	73	15	100	31	95	17	76	
5	60	28	82	21	39	84	11	28	27	25	41	33	16	60	41	80	8	46	26	68	12	41	98	46	71	27	69	18	71	16	44	1	23	53	6	51	29	61	68	46	41	25	67	63	50	8	64	17	36	5	19	14	9	95	19	48	47	36	53	49	62	69	14	71	90	50	82	12	56	19	7	35	18	82	23	93	15	74	25	98	88	95	49	87	15	95	30	42	82	24	63	45	60	30	49	54	69	59	48	
22	80	2	28	28	12	53	94	40	36	79	14	45	60	17	3	14	7	99	74	28	6	25	52	73	53	90	67	19	80	44	77	84	61	53	82	56	97	51	35	23	99	51	47	37	96	27	47	99	27	71	52	64	65	96	79	81	29	8	77	60	28	17	20	7	91	58	50	75	55	42	43	78	62	18	96	86	60	64	46	59	17	13	52	72	53	45	45	89	76	17	46	72	63	46	31	81	94	99	31	
70	60	74	21	86	76	79	20	97	29	90	78	57	84	28	57	68	80	99	58	70	46	49	66	68	22	82	42	5	94	33	86	88	94	89	82	2	92	68	7	69	93	51	63	97	99	23	35	30	72	8	65	67	91	40	19	66	22	70	90	59	80	83	30	5	91	9	77	98	64	91	2	30	30	48	88	32	4	7	51	96	71	70	23	40	96	65	75	41	61	66	87	68	6	15	40	89	66	79	99	
19	7	89	5	37	62	1	22	25	34	60	57	33	100	6	95	26	75	34	98	93	57	86	52	31	25	55	80	73	19	95	48	24	37	73	39	5	63	82	69	80	25	66	28	38	31	92	50	36	77	57	41	91	37	61	78	28	58	8	37	49	62	9	63	49	2	93	89	14	19	50	8	53	13	76	33	34	20	20	99	67	51	19	15	57	16	45	64	52	87	42	23	3	91	57	60	78	82	95	58	
73	72	18	95	5	98	47	64	37	71	37	27	53	76	4	89	50	56	44	51	38	98	33	44	85	86	62	29	36	57	5	11	81	5	55	23	79	48	4	100	28	36	77	94	76	63	35	87	15	100	15	22	66	6	57	57	6	39	1	95	26	3	9	35	34	54	43	60	96	27	9	81	81	83	58	31	99	26	38	92	66	44	38	98	29	58	61	17	70	62	70	65	1	68	35	7	93	3	86	17	
51	68	26	5	34	96	21	78	91	72	7	77	6	60	13	75	98	4	62	62	78	11	85	81	51	25	81	31	8	20	14	75	56	33	93	57	15	43	57	85	3	76	7	73	36	8	55	56	53	55	12	60	57	62	82	59	50	16	46	98	62	85	1	26	63	83	44	83	51	73	48	69	63	16	6	1	51	60	5	17	23	23	3	32	32	4	16	60	82	82	33	25	96	98	80	32	73	83	57	83	
94	48	56	29	44	63	8	5	75	72	87	80	10	20	91	94	17	75	65	48	9	64	47	51	48	39	35	32	29	55	6	85	60	81	35	99	28	57	88	88	56	84	45	66	1	54	75	49	94	64	19	62	69	32	64	9	49	36	6	40	19	29	8	68	94	5	23	55	14	2	23	10	11	80	43	10	85	33	84	58	3	76	31	51	50	24	64	18	27	1	81	73	44	95	46	8	63	27	76	82	
39	70	93	89	11	65	33	50	72	1	90	72	10	26	1	66	78	79	62	27	3	95	3	26	15	43	74	2	3	74	76	4	25	30	50	30	60	89	50	66	77	62	97	4	49	17	48	4	95	28	75	35	92	60	6	32	88	64	14	6	75	24	86	52	99	48	46	100	87	86	51	15	96	24	81	17	12	67	49	32	89	9	60	39	74	54	4	98	99	78	27	63	65	68	89	66	69	93	37	52	
19	6	48	57	70	56	17	4	13	75	33	27	54	21	75	23	54	51	1	9	25	4	9	78	28	77	22	92	92	66	50	37	8	47	37	27	50	28	23	45	6	21	10	41	100	64	12	26	99	41	87	84	26	100	28	74	5	77	45	16	95	97	14	53	35	55	33	2	32	78	13	47	30	68	80	93	14	34	5	81	5	63	5	56	36	81	83	72	38	71	65	66	54	16	61	96	11	96	6	65	
57	72	12	2	26	98	1	52	61	63	52	11	29	36	82	61	1	31	16	11	62	79	48	43	26	21	63	19	40	81	46	73	12	44	8	36	21	38	43	53	83	79	26	97	90	98	71	42	80	2	1	24	6	73	8	90	74	42	88	62	87	70	94	25	61	60	96	86	47	33	68	77	3	78	100	75	32	100	4	52	77	43	51	99	29	69	50	57	74	69	47	24	79	38	46	94	45	86	38	91	
88	9	86	43	18	20	83	72	31	78	73	50	73	64	46	51	47	36	30	65	51	100	85	30	40	79	50	24	19	53	36	41	65	39	66	12	74	98	90	8	92	80	49	37	27	50	73	81	44	88	24	12	36	26	50	59	18	36	9	70	15	21	91	52	53	83	23	83	26	70	3	92	10	6	98	16	44	78	86	84	61	94	60	38	73	3	26	16	26	29	76	56	42	54	11	97	92	46	67	1	
6	93	8	24	78	4	98	72	70	58	75	13	1	98	53	86	18	23	69	97	3	99	27	88	55	12	71	40	19	18	88	46	95	92	95	59	51	70	18	24	3	35	69	43	96	65	40	77	40	74	34	53	18	100	90	71	86	55	17	100	25	36	99	73	48	53	57	14	9	16	46	2	15	86	32	39	7	41	41	35	18	12	51	60	65	69	13	88	47	75	99	90	38	21	96	15	33	66	53	92	
96	7	21	75	52	18	63	93	53	20	100	63	9	89	14	19	70	58	28	97	95	64	34	45	75	39	99	7	31	50	53	58	85	81	73	53	44	70	36	84	18	45	9	33	80	93	60	22	53	4	22	26	29	42	78	26	83	12	79	62	97	56	55	28	7	35	48	20	66	84	53	84	47	75	51	63	79	8	57	48	24	21	36	48	61	69	23	80	2	71	94	64	3	70	100	81	90	10	11	35	
67	63	59	23	79	52	60	38	62	19	44	38	61	11	98	7	48	30	64	84	5	100	86	40	93	7	28	17	59	28	18	95	10	79	2	50	46	67	22	56	2	40	66	88	100	20	20	22	25	79	30	34	55	94	88	22	96	19	83	30	29	31	41	40	35	68	30	80	76	24	78	89	78	89	36	17	39	82	1	86	73	1	26	85	76	71	16	51	79	18	81	97	12	74	71	17	63	98	94	43	
62	79	55	13	50	76	36	69	4	40	95	98	82	49	53	18	24	58	73	75	59	84	5	61	17	24	89	78	88	37	88	31	55	36	35	79	87	19	82	13	51	57	40	67	54	6	86	68	16	99	85	17	27	65	8	52	11	39	96	52	21	85	66	93	100	47	48	79	40	60	68	41	26	79	29	8	4	55	68	96	59	58	58	70	23	5	82	22	90	18	74	75	47	6	25	69	4	48	15	14	
1	45	48	100	43	97	74	42	57	10	14	53	94	76	57	73	27	48	87	84	78	13	95	54	32	100	97	54	71	23	76	56	43	17	20	67	37	55	75	65	52	86	5	48	20	11	30	35	36	71	87	6	32	24	21	74	83	95	49	100	65	4	91	20	80	52	14	69	13	9	47	48	1	95	97	44	65	36	48	40	21	12	45	47	95	99	26	90	56	56	87	89	11	75	3	59	43	89	99	95	
61	99	63	99	33	48	78	34	53	11	33	47	98	16	35	55	12	38	79	35	16	41	53	18	96	33	14	68	69	38	78	24	8	49	15	72	19	91	8	30	33	73	59	88	96	88	59	8	86	85	28	45	42	80	56	18	68	56	74	52	44	70	61	26	35	95	47	24	7	99	14	3	52	76	55	68	90	66	62	99	49	5	45	67	86	63	44	99	4	42	88	87	95	89	22	90	92	94	91	90	
93	16	66	82	82	90	37	3	28	88	87	19	93	8	54	86	85	16	100	5	75	33	48	20	31	100	10	38	50	44	63	72	50	15	62	50	96	1	5	13	43	25	20	14	43	55	66	97	14	30	14	33	13	91	98	79	2	5	9	74	45	66	66	54	93	34	75	52	53	11	15	56	6	76	75	84	78	55	11	65	97	60	72	3	15	59	37	61	7	73	39	97	42	61	25	21	87	82	12	87	
13	35	6	71	5	79	45	26	46	66	39	33	3	28	3	62	100	92	14	38	19	4	55	64	100	43	16	37	2	27	55	80	97	41	7	100	37	65	50	56	84	30	18	82	10	21	71	11	20	100	69	57	24	31	19	18	3	78	35	69	24	42	82	79	83	8	98	91	77	34	22	81	59	1	42	35	9	27	40	77	88	38	58	71	21	52	25	100	36	81	33	62	53	61	78	87	18	2	47	69	
